content,score,date,word_count
"They let the company called AVIAGAMES steal money from me and stuck up for them. Both AVIA and PAYPAL stole money from my bank account. DON'T TRUST EITHER ONE OF THEM. Then why do you allow them to steal from people, how much do they give paypal for that right to steal and paypal turns there back on people and let them get away with it I WILL NOT CHANGE THIS AT ALL. YOU LET THEM GET AWAY WITH THIS AND DO NOTHING, JUST LIKE THE GOVERNMENT",1,2024-02-16 07:36:39,87
This is my 3rd time closing this account out. I keep getting emails that someone has signed me up for something and cost over $400. I check my bank account nothing there. I'm assuming my account is closed as I can't sign in especially after doing a change of password. Good luck everyone I'm outta here,2,2024-02-16 06:16:45,56
"The app is incompatible with Microsoft Authenticator's 2-factor authentication due to a bug. Every time I enter my password, the login screen recursively tries to go back and forth between 2 loading screens until it crashes, never giving me the chance to confirm my login. Please fix this as soon as possible.",1,2024-02-16 05:26:53,52
"I would rate lower, but that's not an option, I had a small credit line with them and after a rough month and not being able to pay on time they closed my account, but are still charging me late fees. Very scummy.",1,2024-02-16 03:49:32,43
"EVERY time I tried to add $ to my PayPal account I am unable to and have to call customer service for them to change something on their end. THEN, I had someone else add $ and send it to my PayPal only to not be able to transfer it to my bank when I've used my debit card on this app previously! For an app that's primary use is TRANSFERRING FUNDS how exactly is this possible?! The only good thing about it is that Wawa atms are free but that doesn't help if you can't put $ on your card!",1,2024-02-16 03:45:29,101
"Oh Elon, why hast thou forsaken us and left your firstborn in the hands of incompetent morons? The current executive board could not pour water out of a boot with instructions on the heel. Another moron company that depends on their impossibly inadequate and equally impossible to find feedback forms instead of joining the 21st century and using app store reviews to find out what to fix. Stop using paypal for services perfected by Western Union 80 years ago so they will start listening to us",1,2024-02-16 00:41:00,86
"I got a email that my Paypal password was disabled I should create a new one, I tried but I keep getting the error we can't verify it's you, I called the customer service after chatting on Instagram, Facebook etc no help at all PayPal is going to make me commite suicide with all the mental stress they are giving me, and meanwhile my house rent is inside my Paypal account that I can't login on. PayPal if you see this please release my account help me please",1,2024-02-16 00:37:07,88
"Imagine waking up to an email that paypal has permanently blocked you from accessing, with your money in it.. I have to wait for 180 days to get my money which is not even guaranteed.. They just say we have noticed un useful activities going on but they don't give any details about it.. Still wondering what kind of activities because I only receive and withdraw from it. To be honest paypal is the biggest scam and I won't recommend it to anyone.. Use it at your own risk!!!!!",1,2024-02-15 19:27:26,89
"Unreliable! They randomly hold funds for DAYS!!!. You end up going back and forth between them and your bank/whomever to figure out what's holding the funds up. At the end of the day they're really only holding the funds so they can draw the interest off the money and the longer they have it in ""limbo"" the more money they make off of it but they'll tell you that it's being held up for security reasons etc, when there's literally nothing new about the transaction. I will not use them much longer.",1,2024-02-15 14:24:49,92
I am very very frustrated why I can't add any cards to my PayPal account?? I contacted PayPal support. they told me that I can add my credit card after 24 hours but even after 48 hours I can't add my credit card please solve this problem I am very very frustrated,1,2024-02-15 14:19:08,52
The last 6 transactions are pending. I use PayPal for emergency payments. It's useless because there is no way to know if and when it might deliver. I have pending transaction from December 30 and January 26. I just tried to send again and you bloody froze it. Useless and corrupt. And this messaging function doesn't even work.,1,2024-02-15 13:15:34,58
"They never have the businesses back . We are your customers too. Find out if the person complaining is just salty or if they have a legit reason to complain before you shut down a whole business over it. I have had nothing but problems with you from day one. Now I'm with cash and chime and they not only know how to run their businesses , but also bend over backwards to help the customer. Take lessons that is how it should be done. That and ppl that speak English would be nice too",1,2024-02-15 12:57:04,95
"It was convenient. Now the app keeps crashing on my phone and tablet! Edit: Admin: Instead of suggesting each user jump through hoops, I suggest that you take a look at your end. Your website isn't functioning correctly too. I have rebooted, cleared cache and data. The app still crashes.",1,2024-02-15 08:11:53,50
"Just keeps crashing/stopping after login. It used to work on this phone too, and I even tried clearing cache & data + reinstalling but nothing. This is with version 8.55.2 on a Samsung Galaxy A12. Hope it gets fixed before I actually need it.",1,2024-02-15 06:40:19,44
"Hey Lisa from PayPal C.Support. I don't remember my info. to sign back into my PayPal account. Today's been a long day, and tomorrow I will try & access my PayPal and see if we can have some communication, to resolve an issue that I had with PayPal about not receiving my money and this was about 2 years ago to be honest. I will try and reach out to you tomorrow after I successfully change my password to login so that we can correspond more. Thank you so much Lisa for reaching out to me.",1,2024-02-15 03:34:03,96
I tried to look up the number to dispute a purchase of a item from eBay and when I searched Google for a number the first number gives to me was scammers. I lost a lot of money. Been a loyal user of PayPal for probably 17 years and they will not help. They told me it's my fault I didn't use just their website for the number. I didn't think a company this big would have a fake number defrauding people pull up as the first number in a search engine.,1,2024-02-15 00:14:26,92
"What happened? it was good in the past. Most of the auto fill fields don't work. The lag from my click to display keeps me doubting if it registered me clicking on something. Less than 10% of the home screen is relevant to me. Changing addresses and card information is more difficult than it needs to be. I just use this for casual payments and it's a process anytime I use PayPal, I almost gave up on a $30 purchase today just because of all the friction, it took me almost 5 minutes to pay!",1,2024-02-14 22:27:08,95
This is crazy I couldn't log in.... why.....??? I have money in PayPal... there was no any ways to log in... I provided everything... this is a joke... I'm so annoyed... guys please tell me if this is scam paypal apps....?,1,2024-02-14 21:26:40,41
I have tried to create an account for two months now. Everytime I select my country it changes somehow when it comes to sending the code. I don't know if someone else is experiencing the same issue. Please fix the issue because I am tired of getting disappointed every time I try😒,1,2024-02-14 18:04:07,52
"i give one star i dont k ow why paypal close mu account having money on it,, and saying trouble to open it coz donr know if iys real me,,.ofcourse its me, so please fix my account coz i need my money there😡😡😡😡😡",1,2024-02-14 13:42:16,43
Been on hold for over 3.5 hours trying to figure out how to link up my bank account to withdraw money from my account. (Since my bank didn't show as any of the options) I always get people requesting money who I don't know. I mean who wants to deal with an institution who has customers on hold for 3.5+ hours and still no answer??,1,2024-02-14 08:12:02,65
"I've tried multiple times to create an account, but every time I try to verify my number, the otp just doesn't come. A lot of online payments mostly use PayPal, and not being able to create an account doesn't really help.",1,2024-02-14 07:59:01,41
I bought ethrium through pay pal and they don't tell you up front you can't send less than 25 . They get your crypto and force you to only sell to them and they name the price. Not to mention they charge you a dollar to buy and sell,1,2024-02-14 07:40:09,49
"The newest update is extremely awful. It says Paypal Rewards where it used to says Paypal Balance and noe you balance is too the right of that and its much smaller. I dont use paypal rewards and I never will. Most people won't and you know that, so you're just aggressively advertising it to your users in the most obnoxiously intrusive way. Change it back.",1,2024-02-14 07:19:10,65
"Time is Andrew Lee jettings. I've had a PayPal account since 1985, but I have not Someone else controls it. I'm here to say I want something from it. It stuck my kids. It took my whole life. Now it's time to take my house for Texas on a business. That I didn't even know I had every time. I hook my car to this someone unhooks it either. I haven't account with you. That's been since 85 or not. Somebody from PayPal better be letting me know. Thank you and I always put god first",1,2024-02-14 05:12:39,96
"Aggravating! Been using this app for about 5 years and never had problems, now all of a sudden when I go to pay for my item using PayPal l keep getting something went wrong and to try again and I keep getting that msg, so I deleted my account.",2,2024-02-14 03:52:34,49
Nooo goood. If once your phone got stolen you are totally alone and the app makes you run the same circles.. 0 help.. when I was already stressed out 😫 they showed me a weird phone number to CS which doesn't work. No country code nothing... later I found another shorter number and the same story. I feel really rudly played on...,1,2024-02-13 23:52:05,62
I opted for th thumb print method of entry but every now and again it decides it wants a password instead. Unfortunately this happens intermittently and I'll have forgotten th password so have to go through their security checks to confirm it's me. That's th 'weak link' because it asks about most recent payment via PayPal. That information is too easy to find as Gmail never logs one out. So I could find a phone and easily gain access to th phone owners PayPal - if today's experience is normal.,2,2024-02-13 23:06:52,90
"Wish I could give 0 stars. They permanently disabled my account for legitimately no reason and I'm unable to even start a new one. They claimed I violated their user agreement somehow, but when I talked to an agent they literally said they don't know why, just ""essentially we are parting ways at this point and the decision cannot be overturned"" (direct quote). I lost $86 through non-refunded orders and now I can't even get any back because they've blocked my account. Despicable, shameful company",1,2024-02-13 18:28:49,85
What a horrible app! I've been trying all day to move crypto from PayPal to an outside exchange. The app freezes constantly. It really makes me nervous having any significant amount on this app. It's actually a good thing since it convinced me not to trust the app with any more of my assets than I need to. There are so many better reliable alternatives. Stay away from this app!,1,2024-02-13 15:31:32,70
My account was limited for no reason and have sent PayPal an email about it and they replied that the limit has been removed but when I login the limit was still there and have not been able to do anything on it please confirm.thank you,1,2024-02-13 15:07:18,46
PayPal was easy to receive and set up. I got three money transfers from cash graffette totalling less than 20$ but I got the money to my account. I haven't made a deposit to my account yet so that few dollars are on hold for now cause I can't spend it. I need to use card to give app a true rating but as of now two stars for receiving transfers into account.,2,2024-02-13 09:51:48,73
"Can't access account so I called. Automated said I need to handle my issue through message, they send link. Message customer service said I need to call. This goes back and forth till 4 hours later I finally get a human on the phone. Says I can't access my account cause I owe 3 dollars. Can't tell me why or how I owe three dollars. Try to pay it just to fix account and they don't accept any of my bank cards. I'm so over this company. Way too much trouble.",1,2024-02-13 08:52:05,91
Why is it that even though my account is verified and I've done the information review twice with you guys does my account still get locked every single time I get money sent to it then I'm stuck waiting for 72 hours to have access again. Such a poor designed app because it happens every single time sadly won't be using this app in the future,1,2024-02-13 08:14:55,66
Rubbish app crashes all the time you try to sort things out with paypal and that crashes I'm moving away from paypal very disappointed with the whole system def on seller s side not customer's side after I have just been scammed out of £500,1,2024-02-13 06:38:42,45
These people are big scammers they do hold the accounts when we have funds in it and we can't login to the account also such a big scam. Be away from this scam and when you call customer service they will tell they don't have answer for this issue,1,2024-02-13 04:53:29,49
"I lost my card, and two unauthorized purchases had been made. I understand taking the necessary precautions to ensure its only me using my account; but to make me have to scan my face (never works) or have to send a code to my phone after I have put in my (new) password EVERY time I log in? I wouldn't mind if it were only when I tried to use my card, but it's with EVERY single feature or, like I stated before, every time I sign into PayPal. Why not just give the option of security questions?",1,2024-02-13 04:31:44,98
Very bad app freezes account for just being there I've lost my 2nd account and I cant even send money I can only receive and I hate that I can't send money so what's the point of having money if you can't send it to my normal banks,1,2024-02-13 02:45:00,48
"Now it is asking to send confirmation to my old phone that I dont use anymore, for me to access my account. And I cannot change phone number to a new one, use email instead or skip this step. This app is going straigh to my carbage bin.",1,2024-02-13 01:06:11,48
Worst money transfer ever they block me without telling me why. Holding my money for 180 days now what a monkey way to do bussines. So now they are investing my money and I can not get hold of them for next 180 days. I hope ur investment with my money go downgrade!!!,1,2024-02-12 21:01:41,53
"It was great until someone trasferred by mistake a huge amount of money to me and they kept subtracting more than 1200 usd on every comment by me or the user at the end of 60 days follow up with no result i called the user made the mistake and sent what was left from the money to her then they made my account in the minus for the whole amount of the user mistake, i kept contacting with customer service no result at all its still in the minus and decided to leave paypal after 7 months no result",1,2024-02-12 20:29:04,100
I'd give one star if I could. I've used PayPal for YEARS. I have used cash a check many times. Now all of a sudden my check can't be processed but the money was taken from the person's account who wrote the check. So now I can't even take the check to the bank. How are you gonna cash someone's check and not give them the money. This was $150 too. I BETTER GET MY MONEY,1,2024-02-12 15:37:50,76
"Paypal is the absolute worst money app! They even bought VENMO and totally destroyed that app also making it a bad choice. Stay away from Paypal and Venmo as they are horrible companies! Both apps have held $1,800 one time and $10,000 another time hostage for 180 days saying the activity was suspicious even though both times money was coming from my family! They will hold your money hostage so be cautious and do not trust their services. They deserve a -5 star all the trouble they have caused!",1,2024-02-12 11:26:59,89
"After receiving my first payment. My account is permanently limited even after submitting document. My money is on hold for 180 days. This is really a trash. You should have not approved my account in the first place. You even verified my account. After receiving my very first amount, you suddenly limiting my account permanently? So am I right that account limitation will be after receiving any amount?",1,2024-02-12 08:28:57,68
PayPal is a terrible service that attempts to restrict individuals funds! Please don't leave funds on this platform. Stop blaming your security system for i apt PayPal support. There is 0 chance that in the year 2024 that there is not a way to allow customers to move their funds. Beware!!! PayPal does not treat customers like they own their assets,1,2024-02-12 04:45:23,61
"It is a decent money transferring app, but if you are to use it internationally at places that accept PayPal it is the worst app to get their customer service to know that you are spending money outside of the country",1,2024-02-12 04:30:29,41
"Got locked out the the account upon installing with a message that reads: ""we're having trouble verifying it's you"" or something. No other buttons to press. Nothing else to do. I'm not navigating through a website to contact a support team to overcome the app's obtuse design, so I guess I just don't have an account anymore then.",1,2024-02-12 02:49:32,58
"PayPal, Security keys are not only applicable to a desktop or computer, like your mobile app states. Please allow and implement the use of security keys for your mobile apps as well, considering how targeted PayPal is to fraud and scams.",2,2024-02-11 23:57:20,41
"Absolute joke, i was allowed to use the pay in 3 option for over a year and never missed any payments then all of a sudden i was refused so i phoned them and they said that they didn't understand why and to try again but it keeps refusing and I have lost patience and deleted my account so i now use Zilch and Klarna without any problems.",1,2024-02-11 22:58:49,68
Do not use this app or it's other financial app Venmo. They are horrible. If you are fraudulently charged or hacked they will not help you at all. Even after I sent them docs to show proof they concluded they weren't refunding my money. Do not put your money at risk with these people.,1,2024-02-11 20:30:21,54
", pls you people should pls release my money. I have been calling the PayPal customer support but only an ai has been speaking to me and I am not connected to a real representative. Now they lock me out of my account. This is very unfair. Stop making it this hard for people. Since 2022 I have been trying to withdraw my funds but you people keep on giving me issues. Why? This is so saddening and very unfair if you don't want me to use your app, fine, atleast let me get my money back.",1,2024-02-11 17:44:31,97
If I could I would report this app an group up with people with the same problem too sue you guys for holding an not allowing me to use my own money. paypal do more no more like paypal do less such a fake app. I don't know why people use you guys instead of just having their money on hand. I got money on my account an can't even get my card or even cash it out. ima make a video explaining an showing why people shouldn't use your app you guys are a fraud a scam an a skit give me my money!!!!!!!!,1,2024-02-11 13:23:50,105
"The idea to block screenshots is really silly. Let the user decide whether they want to reveal ""sensitive"" data. Especially when you can retrieve the same data from the website. The really frustrating thing is that using a mobile browser STILL pushes you back to the app when you try to screenshot account activity.",2,2024-02-11 02:42:43,54
"I get an email regarding a PayPal transaction. I click a link to view the transaction and I end up here. No, I don't want your battery draining, privacy invading, data raping app. Please just take me straight to your website. xx",1,2024-02-11 01:22:48,42
"If you work as an IC, you can't direct deposit your funds into your personal bank from Paypal. They want you to donate funds to complete strangers or strange international bank accounts! Tried to direct deposit funds into my own bank, but it was a whole runaround!! Plus, you can send the funds direct to you debit card't without some other app intercepting your financial information. If they change the debit card situation I would give this app, 4 stars",2,2024-02-11 00:35:09,80
experience was like playing a game how to get money out of paypal so i can eat. theres none stop security walls that constanly keep you from touching any your money. i honestly dont know why they should even have 1 star,1,2024-02-10 18:42:03,42
"Crappiest app!!! 1000s of rules and policy, nothing favouring the customer but to ruin our day. I had a emergency to arrange some money and PayPal just kept it to themselves for days and days and completely ruined my plans. Worst decision to use this app in case of emergency. Wise, Revolut and Western Union have far far better service and chargers very less in comparison. Never to use this app again fyi still waiting for my money.",1,2024-02-10 13:39:52,78
"I'm closing account, I wish I could take my money off card, this will be something else I'll have to deal with Ever since I changed my telephone number I can't add money to paypal. This has been going on for weeks now. I'm closing account soon and I can spend the money I have on paypal card now. Talking to support, not resolving the problem, I don't believe it should take weeks to verify a phone number that's my phone, and I'm using my fingerprint to when logging into paypal. Makes no sense🤔",1,2024-02-10 09:54:12,94
"Am I the only one who can only add an American address? Many apps use paypal as their main payment method but I have had a frustrating time trying to figure out how to add an address to my account. Im still unsure on how to change the billing address and shipping address in general, if you can at all.",1,2024-02-10 09:06:50,60
"Transfer to bank amount input is currently broken, after entering a value like 5.45€ it changes it to something like 545€ or an amount with even more zeros at the end, very inconsistent and straight up nusable as it is now. I had to use Chrome on Android to achieve a valid transfer.",1,2024-02-10 07:22:10,53
The mobile is not provide more options and functionality like the wep app. I can't see my wallet balance. And also cannot request withdrawal from the mobile app . I have always open the web app to know the balance and request withdrawal to my bank account The mobile app just view activity and notifications.. I don't like it,1,2024-02-10 02:38:26,59
The pay in 4 It's good when they let you use it but don't get behind one time then can't use it for awhile even after you pay it off I prefer ZIP I can use them anytime I need it,1,2024-02-10 01:22:05,41
Very bad I had to wait from the time of payment 12/29/23 to the time having it in my account 1/19/24 is ducked up that is why I WILL NEVER USE IT AGAIN. Especially when I get paid the same day on another pay application,1,2024-02-09 18:37:51,45
"App was fine until I had a fraudulent charge on my account. I opened a dispute at the resolution center and never once was there an email with any updated responses. Their review said ""certain transactions weren't unauthorized and couldn't be covered by PayPal purchase protection"". Which is a failure of a business, its a fraudulent charge, the company needs to refund its customers! Anyone looking to use this app, be wary. Unethical practices and usless help center. Better off using different app",1,2024-02-09 16:13:07,83
"My account was permanently limited, because i put my nickname as my account name, (sorry for that) they don't allow me to change it because its totally a different spelling, however my username and gmail in the account is the same as my name at the ID that i send for review and also the other infos like birthday, why they don't still allow me to change it.",2,2024-02-09 11:56:59,68
I asked PayPal to assist me in getting $200 back that I sent to a person accidentally. This was one of the THOUSANDS of PayPal IDs that are repeats; this one had EIGHT OR NINE different contacts with the same name. THEY REFUSED.,1,2024-02-09 08:03:18,43
"No face unlock. Unilaterally reverses received payments without any notice. Overdrafts your account and steals money from received payments until your artificial/fake debt is paid. Blocks payment methods and doesn't let you re-link them to other accounts. Enables Chinese sellers to sell products in Europe that don't work in Europe. Requests more evidence after you provide evidence of this. Deletes form whenever you switch apps, forcing you to always start from scratch. Doesn't open PayPal links.",1,2024-02-09 02:50:15,76
Very confusing.. no option to add fund. No gcash to PayPal option. I tried my 2 visa cards both declined though they both have sufficient balance. Very annoying and stressful. I don't know why this is the only option for FB ads payment,1,2024-02-09 01:20:05,43
I have downloaded the app on various phones to try and sign up but everytime that I ask for the code to be send I do not receive it to complete sign up. I tried to contact them but the physical call number does not work where I am and I cant message a person as I do not have an account yet. I tried emailing but they just send automated emails. I really wanted to use this app as I am going overseas but this is useless.,1,2024-02-09 00:56:50,88
"I had high hopes in this app and it has really disappointed me, it doesn't even want me to sign up, what I mean it hasn't sent me any SMS with the code needed to sign in. I have been waiting for 18hrs now but still no code and it's getting really annoying 😡🤬 and believe me when I say I would have given it a zero star rating 😭",1,2024-02-08 18:21:50,70
"Beware! After years of using this payment service and making payments on time, PayPal decides to restrict PayIn4 and I can no longer use it as a payment option just because I cancelled and refunded one payment and now they have deactivated my account, those scumbags. Their customer support is also useless.",1,2024-02-08 16:47:23,52
This app is so scam!!!! My client sent me the payment and then when I open my paypal it says that wrong password or wrong email. I can't open it this is the worst experience I've ever had. It notify even in my gmail that I recieved the payment but when I open my paypa it can't be open😡😡😡,1,2024-02-08 13:48:47,59
Update: it still does not work on the app & I have to always wait until I'm home and login on my laptop. SUPER inconvenient! App has not worked properly for months now. I can never sign in with biometrics and then I turn off biometrics & even uninstall app & then reinstall for it to still not let me sign in. It is SUPER inconvenient to have to sign in on my laptop just to pay bills.,1,2024-02-08 11:18:54,78
Why is it that I can I contact and send payments to people I've paid before EXCEPT those where the transaction was via eBay? We have a need and a legitimate right to this info. Surely this policy breaches anti-competition law as well as the GDPR. PAYPAL HAVE NOW ILLEGALLY CLOSED THE ACCOUNT OF ORACLE FILMS FOR EXPOSING VA✖️ DEATHS. RESULTING IN FURTHER NEEDLESS DEATHS. FOR CRIMES AGAINST HUMANITY WE NEED TO PRAY THAT THE PERPETRATORS END UP WHERE THEY BELONG - ON THE GALLOWS AND ONTO HELL 😱🔥,1,2024-02-08 09:59:16,89
Would give it a half a star but no option to do so. Not a good app for receiving $$$$ from games. EVERY TIME I send from game to PayPal it says it is rejected BY PayPal. Not sure what the issue is but I've tried 3 times and it ALWAYS denies it. Kinda pointless to have if ya have to wait 14 days to NOT be able to get the $$$$ I've earned from these games. Please fix this issue OR stop offering this as an in game reward. Very misleading. SMH,1,2024-02-08 09:37:25,93
"Still allows unauthorized transactions, will charge your card wither u have anything or not. Will also use any card it wants for payment when you remove a card. Then getting help sucks cuz its a waitinf game to get your moneh back but they have no problem taking it",2,2024-02-08 08:36:14,49
"I recently got a new phone, a Samsung Galaxy a15 5g, but paypal keeps force closing after entering my username and password for some reason. It's a good app but might not be up to standards of running on brand new phones",2,2024-02-08 02:30:38,42
"Never sent up an account, saw unexplained charges on my bank account and created a profile only to find i already had one. I reported all of this and you say you found ""no unauthorized sales"" TERRIBLE ACCOUNTABILITY, I AM THE ONE WHO AUTHORIZES SALES, IF I REPORT A CHARGE YOU ABSOLUTELY CANNOT TELL ME THAT ITS AUTHORIZED",1,2024-02-07 23:43:43,58
"When I got PayPal, it was ok, but after checking back into the app after a week or so, my account got limited immediately. I've tried so hard to get my account back and did all the steps that I could do, and now my account is permanently limited, meaning I can no longer use PayPal. Which is very frustrating, as a artist who does casual commissions, the majority of the people who've commissioned me have been outside the US & PayPal was the app to use but because of the limitation I've lost money.",1,2024-02-07 22:52:47,95
"Can't reset password which is so frustrating as I have colleagues money in my account as I paid a deposit for a lunch that had to be cancelled, now can't access the account to refund colleagues their money. How frustrating and no response for useful assistance.",1,2024-02-07 21:42:25,46
"When I'm transferring my money through my bank, it costs me 50php and that's okay. However, when it cancelled because they couldn't find an existing account, they charged me for 250php. I only have 900 pesos and they charge me that much? This is so unfair, it's not my fault that my bank wouldn't accept my money. The customer service replies too slow.",1,2024-02-07 13:59:42,63
I get paid through PayPal to play games on Cash Giraffe but I can't do anything with the money because its paid in Euros. PayPal doesn't allow me to convert the payment to Dollars so the balance is useless. All that time playing and wasn't paid at all! RIP OFF,2,2024-02-07 09:10:15,50
I'm tired of every time I'm trying to log into my account with my password and my email you always say my password is wrong when I know it's alright so you people need to get a grip and I've saved my then you want to do some stupid security check I'm the only one that has it so why are you doing this to me it's ridiculous I mean you contact app support they don't speak English then they try to close down your account and not let you have anything not even the money you have in there even though,1,2024-02-07 07:12:09,102
Nsb 3lia wahd Khona f 12dollar w framadan chhro l3ifa wal ihsan Diro chi 7al wliw tdiro chi mode business wla chi haja dial shab lbi3 wchra W Saraha ra Ana li hmar drt fih ti9a shabni mach magainsbch 3lia f ramdana,1,2024-02-07 04:48:12,42
This is the worst app ever Signing up is impossible They asked for proof of identification I will send but then they will saying u can't use paypal anymore what is the stupid unusual activity that they are seeing I wouldn't advise anyone to use this app It is an extremely worthless app,1,2024-02-07 03:32:27,53
"NO STAR FOR THIS APP!!!!!!! ITS #1 SCAM YOUR HARWORKING MONEY THEY BANNED YOU WITHOUT ANY VALID REASON. WHEN YOU RECIEVE PAYMENT, NOW THEY ASK TO GET SOME DOCUMENTS TO REVIEW YOUR TRANSACTIO WHEN GIVE ALL DOCUMENTS THEY BANNED YOU TO GET THE MONEY AND FREEZE THE MONEY. THEY FREEZE FOR 180DAYS AND AFTER LONG WAIT MONEY ALL GONE & NEVER GIVE YOU REASONABLE WORDS. YOU CANT DO ANYTHING TO ACCESS UR FUNDS. ..!.. #SCAMMERAPP DONT USE THIS FOR PAYMENT SENDING AND RECIEVING IF YOU CARE ABOUT UR MONEY",1,2024-02-07 03:02:23,89
"Worst app ever! There's no wonder everyone is switching to other apps! Even bank itself don't ask for too much unnecessary data, but PayPal requires to know A-Z of my life! It's been 1 month I'm trying to add my bank to this app, they couldn't even complete this step!",1,2024-02-07 02:21:05,50
"I've been trying to reclaim my monetary, IMMEDIATELY. I've wasted hours trying to get Netflix but it just runs me in circles. Stop any further communications to me & return my $25.75 (clearly before I have ascertained any amusement from Netflix)",1,2024-02-06 22:42:08,41
"The PayPal website said there was a security issue with my account, but they couldn't even tell me what it was unless I downloaded and installed this app, which I did not have and do not want and refuse to use. It is completely unacceptable to tell me that my account has a security issue, but refused to tell me what it is.",1,2024-02-06 22:14:31,63
This app doesn't work mine is stuck on the code .the app says they Have sent the code to my numbers but I dnt see the code I've tried it the 10th time today and there is money I must withdraw using ths app but I got stuck on the code,1,2024-02-06 15:18:53,51
"Stole my money. Do not trust them, they said that my refund is complete and is in my PayPal balance but it never showed up. The money is neither in my PayPal balance nor my bank account. Contacted them and provided transaction id, customer service keeps saying they cannot find the refund transaction, can't locate the refund, etc. So where is my money? Why is it suddenly gone without a trace in the system?",1,2024-02-06 13:53:30,74
"Paypal is extremly censoring! Member of WEF, Klaus Schwab! Wants you poor and sick! No government critics allowed. Do not use such a criminal company! Now paypal blocking the received amounts for no reason. What's wrong with you. Me using WISE now, paypal canceled! Check all the comments, you amateurs!",1,2024-02-06 13:34:38,50
"I wouldn't even give it any stars it took nearly $1000 and still didn't receive anything back even following instructions still failed. PayPal is still not giving me what is required and still taking money from me it now has been over a year and nothing I'm a sick single mother trying to get by. My daughter has cancer and I am not well how can PayPal keep doing this, not only unfair but it is one way taking my little bit of money I have",1,2024-02-06 12:38:57,86
"Won't let me enter my primary residence. Can't even make an account. Tried putting it in multiple different ways & even tried my mailing address. It's absolutely ridiculous how stupid this is. Tried signing up for the Canadian version, but oh well. Fix your app.",1,2024-02-06 10:32:33,45
"App has been completely broken for me for a long time now. Won't let me log in on either OnePlus 10t or OnePlus 11. I have tried everything suggested. Everyone I try to log in, I enter my email and then password, and then it crashes",1,2024-02-06 10:09:48,46
"Paypal has made multiple changes within the last few months for seemingly no reason. I'm no longer able to transfer money to my bank account, because the Xoom thing they made does'nt recognize my bank account or debit card. Had been using paypal so my roommates can send money to me to pay their portions of rent and then I would transfer it to my bank and eat the fee for doing so. Now my roommates have to withdraw cash from an atm and I have to waste gas in order to deposit it at a different atm.",1,2024-02-06 06:41:49,98
"Biggest scam on the planet, robbed out of over $300 by a scam buyer, then paypal charges ME a $30 fee for it? You can go right ahead and turn that over to collections because you are not getting a ---- dime more from me!",1,2024-02-06 05:15:10,45
"WORST pay app I have ever used. Now a firm user of Zelle which makes way more sense and hasn't STOLEN any money as far as I am concerned so far. This app has given me so many problems, it even gave my friend a problem of STEALING their money and having to fight to get their OWN money back. Finally the only reason I would even use this app is the pay in 4 but every time I try to use that, it declines me. This app is so horrible and operates like the miser's they are.",1,2024-02-06 03:56:08,98
On my new s24+ the app doesn't auto fill the authorization number when signing in. The chat button on the pay pal credit page doesn't work at all so I can't even chat. Actually nothing works correctly on that particular screen. App isn't optimized which is crazy to have these issues in 2024,1,2024-02-06 01:28:14,53
"this app is useless and your customer support is useless. I couldn't change my payment method when trying to rectify a debit, contacting customer support was useless and had to get my partner to send money to my account from literally the same bank account. which incurred a PayPal fee. get your **** together paypal, otherwise your company will become obsolete ✌️",1,2024-02-05 22:27:02,62
"So far it's terrible and I don't recommend this app to anyone, I've put my primary phone number on here and it won't recognize my primary phone number nor it scan QR codes properly, I can't take my card off I've added on to this PayPal app. I feel it's a scam and if I lose any money for no reason this app will be the first to blame and I'll take this to the court if I have to, I'm sticking to Chime and Cashapp😭",1,2024-02-05 20:53:18,86
"Never use the PayPal for receiving money outside of country, they will hold your payment first for 24 hrs again for 21 days and then again to recieve into your bank account 24 hrs almost for one month this goes, I am suffering from this painful service, even though I have paid 49$ as transaction fees, I wasn't aware about this waste process of the app",1,2024-02-05 14:00:05,66
"I used this app for more than 10 years for all of my online purchases without so much as a hitch. One day out of the blue I received a message that my account has been permanently suspended. Phone call after phone call after email the only answer I could get was that I was in breach of the user terms, when I asked which one I was told that they couldn't tell me. I had no idea ebay purchases and ordering a pizza was such a diabolical act.",1,2024-02-05 13:56:54,89
"I have been a member, an account holder, and a fan of PayPal for many, M..A..N..Y..years! I have used my account and card in the same manor from the very beginning. I haven't changed anything about it. Now I am terminated from any use and I don't understand why? I receive a child support check every 2 weeks and I decided to transfer my funds to my PayPal also I play money making game apps that pay me thru PayPal that's partnered with them. These are the 3 issues and holding my $, why?",1,2024-02-05 04:25:19,94
"The one time I opened a case on PayPal because I got scammed, the service has been very very slow, and the case has been ""under review"" for several weeks. The fees are very high, so what am I paying for here in fees? For slow service?",1,2024-02-04 21:58:25,47
"Customer support (if you want to call them that) is the worst. One rep tells you one thing and the next tells you something else. They request documents from you, do nothing with them. Then you talk to them again, someone else and they ask you to send the samething over again. As far as I'm concerned there is no support at all. It's just ridiculous. But they sure will take your money. Didn't use to be this bad. At least before they had your back, not now!",1,2024-02-04 07:53:45,88
"Paypal randomly held up 3 of my payments for a compliance review after using their services for 10 years with no issues. There is no way to contact their live customer support, which is unavailable during their own mentioned US business hours and the only option is some kind of call back system. The New Message button they keep mentioning in their contact FAQ doesn't exist in the browser OR the app. Terrible lack of customer service!",1,2024-02-04 04:10:30,77
